Date,Fear_Greed_Index,Sentiment
1987-11-12 00:00:00+08:00,22.41,Extreme Fear
1987-11-13 00:00:00+08:00,26.36,Fear
1987-11-16 00:00:00+08:00,25.6,Fear
1987-11-17 00:00:00+08:00,20.58,Extreme Fear
1987-11-18 00:00:00+08:00,25.55,Fear
1987-11-19 00:00:00+08:00,33.94,Fear
1987-11-20 00:00:00+08:00,16.95,Extreme Fear
1987-11-23 00:00:00+08:00,15.82,Extreme Fear
1987-11-24 00:00:00+08:00,23.45,Extreme Fear
1987-11-25 00:00:00+08:00,27.25,Fear
1987-11-26 00:00:00+08:00,26.56,Fear
1987-11-27 00:00:00+08:00,27.83,Fear
1987-11-30 00:00:00+08:00,36.26,Fear
1987-12-01 00:00:00+08:00,32.18,Fear
1987-12-02 00:00:00+08:00,36.97,Fear
1987-12-03 00:00:00+08:00,32.7,Fear
1987-12-04 00:00:00+08:00,30.07,Fear
1987-12-07 00:00:00+08:00,16.02,Extreme Fear
1987-12-08 00:00:00+08:00,28.2,Fear
1987-12-09 00:00:00+08:00,12.97,Extreme Fear
1987-12-10 00:00:00+08:00,34.49,Fear
1987-12-11 00:00:00+08:00,15.54,Extreme Fear
1987-12-14 00:00:00+08:00,28.89,Fear
1987-12-15 00:00:00+08:00,29.76,Fear
1987-12-16 00:00:00+08:00,21.19,Extreme Fear
1987-12-17 00:00:00+08:00,28.03,Fear
1987-12-18 00:00:00+08:00,23.1,Extreme Fear
1987-12-21 00:00:00+08:00,32.42,Fear
1987-12-22 00:00:00+08:00,31.56,Fear
1987-12-23 00:00:00+08:00,37.24,Fear
1987-12-24 00:00:00+08:00,31.15,Fear
1987-12-28 00:00:00+08:00,43.79,Fear
1987-12-29 00:00:00+08:00,47.96,Neutral
1987-12-30 00:00:00+08:00,38.77,Fear
1987-12-31 00:00:00+08:00,38.11,Fear
1988-01-04 00:00:00+08:00,39.81,Fear
1988-01-05 00:00:00+08:00,40.18,Fear
1988-01-06 00:00:00+08:00,39.61,Fear
1988-01-07 00:00:00+08:00,40.71,Fear
1988-01-08 00:00:00+08:00,38.19,Fear
1988-01-11 00:00:00+08:00,46.42,Neutral
1988-01-12 00:00:00+08:00,49.1,Neutral
1988-01-13 00:00:00+08:00,39.11,Fear
1988-01-14 00:00:00+08:00,32.03,Fear
1988-01-15 00:00:00+08:00,31.17,Fear
1988-01-18 00:00:00+08:00,49.2,Neutral
1988-01-19 00:00:00+08:00,40.65,Fear
1988-01-20 00:00:00+08:00,49.49,Neutral
1988-01-21 00:00:00+08:00,44.41,Fear
1988-01-22 00:00:00+08:00,42.61,Fear
1988-01-25 00:00:00+08:00,44.38,Fear
1988-01-26 00:00:00+08:00,45.05,Neutral
1988-01-27 00:00:00+08:00,38.76,Fear
1988-01-28 00:00:00+08:00,42.43,Fear
1988-01-29 00:00:00+08:00,47.43,Neutral
1988-02-01 00:00:00+08:00,47.67,Neutral
1988-02-02 00:00:00+08:00,50.39,Neutral
1988-02-03 00:00:00+08:00,44.78,Fear
1988-02-04 00:00:00+08:00,52.6,Neutral
1988-02-05 00:00:00+08:00,45.52,Neutral
1988-02-08 00:00:00+08:00,44.38,Fear
1988-02-09 00:00:00+08:00,42.63,Fear
1988-02-10 00:00:00+08:00,41.39,Fear
1988-02-11 00:00:00+08:00,42.83,Fear
1988-02-12 00:00:00+08:00,47.34,Neutral
1988-02-15 00:00:00+08:00,43.72,Fear
1988-02-16 00:00:00+08:00,41.19,Fear
1988-02-22 00:00:00+08:00,53.23,Neutral
1988-02-23 00:00:00+08:00,54.3,Neutral
1988-02-24 00:00:00+08:00,55.83,Greed
1988-02-25 00:00:00+08:00,57.67,Greed
1988-02-26 00:00:00+08:00,47.63,Neutral
1988-02-29 00:00:00+08:00,59.37,Greed
1988-03-01 00:00:00+08:00,62.01,Greed
1988-03-02 00:00:00+08:00,70.94,Greed
